,actual,day,night,occTotal,occDay,occNight,tem,ws,humid,sr,sim,simDay,simNight,intensity
2019-02-25,7336.60905174,3658.50120339275,3678.10784834725,1513.5,1054.0,459.5,11.1290441176471,0.904481703729851,63.1437403400309,188.446417334521,4182.02512325264,2420.97079572984,1761.0543275228,35.875
2019-02-26,7630.63504525,3865.15500862975,3765.48003662025,1541.5,1074.5,467.0,11.763436123348,0.795071707953064,57.425831202046,190.426672994779,2233.00823925466,694.193235444288,1538.81500381037,37.9375
2019-02-27,7352.58187919325,3717.89530607625,3634.686573117,1518.25,1038.25,480.0,10.3934621099554,1.53794627076706,67.563670411985,172.121239744758,6207.95077340433,3089.16467419642,3118.78609920791,44.583333333333336
2019-02-28,7994.27235102475,4136.7432178455,3857.52913317925,1533.75,1059.75,474.0,5.64227441285538,0.925065243179122,95.4504504504504,37.3188518231187,4578.04780104964,2629.5208511175,1948.52694993215,52.520833333333336
2019-03-01,7891.0243135405,4026.806888969,3864.2174245715,771.0,547.0,224.0,7.59821052631579,0.87809422095645,82.0898876404494,85.0915730337079,6147.06913651736,3152.81368566759,2994.25545084976,47.104166666666664
2019-03-04,8211.45375086725,4055.584354556,4155.86939631125,757.5,528.0,229.5,6.36484716157205,3.64361709601874,70.0292598967298,205.268825513646,4202.24653547414,2423.20254620083,1779.04398927331,16.291666666666668
2019-03-05,8291.491702295,4251.724539953,4039.767162342,753.0,545.5,207.5,6.63720316622691,1.49492115791951,72.0884476534296,160.444670345629,2749.76791340201,960.323801852339,1789.44411154967,30.0
2019-03-06,7983.13266198975,4201.4062869365,3781.72637505325,731.75,513.75,218.0,8.75673187571922,1.41401975773257,85.6600660066007,125.470758354756,6730.36937046586,3351.31164922609,3379.05772123977,26.1875
2019-03-07,8540.6754516215,4458.8701226295,4081.805328992,772.75,516.0,256.75,5.64479578392622,2.53353546099291,81.6566866267465,85.8893302076356,5294.17945346,2907.86668382516,2386.31276963484,23.895833333333332
2019-03-08,8626.13114406275,4399.288512272,4226.84263179075,765.0,544.75,220.25,5.22455026455026,2.27665882906184,74.9030023094688,114.339653948536,5456.76823371429,2977.31415832783,2479.45407538646,24.541666666666668
2019-03-11,8983.26207795275,4452.111785181,4531.15029277175,766.25,527.75,238.5,6.21812765957447,3.57221374045802,67.1258992805755,250.121593659942,4532.63919816963,2570.2844176073,1962.35478056233,31.916666666666668
2019-03-12,8723.43716592425,4595.24088892625,4128.196276998,784.5,529.25,255.25,6.54360068259386,2.99676536247209,72.0713128038898,136.429527145359,4132.1787765236,1519.71714400697,2612.46163251663,21.875
2019-03-13,7812.63457044425,3899.698712458,3912.93585798625,785.0,540.75,244.25,8.88342541436464,5.09036280380416,66.3544303797468,258.66118871542,6751.20374513302,3193.78739903779,3557.41634609523,22.145833333333332
2019-03-14,8046.83144959975,4057.40373774775,3989.427711852,768.25,520.75,247.5,9.22760975609756,4.36663537143528,69.0540037243948,278.224622030238,5309.55119434781,2903.40986774763,2406.14132660018,25.625
2019-03-15,8473.29296560975,4276.376604827,4196.91636078275,711.0,530.75,180.25,7.07900852052672,3.86543385993869,70.1843575418994,272.74514338821,4778.54141456084,2711.16951408585,2067.37190047499,32.5625
2019-03-18,9092.43548322525,4427.5843243395,4664.85115888575,779.0,523.75,255.25,7.11625708884688,1.95517758112094,72.0667838312829,257.002304258242,2382.5636972058,1371.79303557552,1010.77066163027,66.4375
2019-03-19,8303.45341237825,4171.585038961,4131.86837341725,755.75,505.0,250.75,10.3160328879753,1.58637989878781,74.5955414012739,144.742840778923,1557.45452064728,535.606375383741,1021.84814526354,34.416666666666664
2019-03-20,7691.5740327175,3849.5048169575,3842.06921576,746.25,514.5,231.75,12.6303475935829,1.62888300999412,77.5194805194805,113.875628140704,5586.86784884761,2936.22081087511,2650.64703797249,28.604166666666668
